"BJR INTERNATIONAL LTD." "2953 BATHURST ST UNIT 104" "NORTH YORK" " " "M6B 3B2" "6476679291"
"XPRESSCHOICE SERVICES LTD." "145 VIEWPOINTE TERRACE" "CHESTERMERE" " " "T1X 0R1" "4034021473"
" " "#421-16 YONGE ST" "TORONTO" " " "M5E 2A1" "8002839252"
"8940681 CANADA INC." "102-363 RUE LUCIEN-MILETTE" "SAINT-HUBERT" " " "J3Y9H1" "5146600134"
" " "8, RUE PARÉ" "GRANBY" " " "J2G 5C8" "5146796044"
"COOP DE SOLIDARITÉ L'ARCADE" "1-176 BOUL SAINT-JOSEPH" "GATINEAU" " " "J8Y 3W9" "6137626686"
"9319-1302 QUÉBEC INC." "7052 RUE ST-HUBERT" "MONTRÉAL" " " "H2S 2M9" "5142775595"
"VFX GLOBAL PAYMENTS INC." "140 YONGE ST #200" "TORONTO" " " "M5C1X6" "5148131831"
"KOHO FINANCIAL INC." "4TH FLOOR, 325 FRONT ST W." "TORONTO" " " "M5V2Y1" "18555646999"
"PAY AFRICA INC." "2039 RUE DU CHANOINE-CHAMBERLAND" "TROIS-RIVIÈRES" " " "G8Z2S8" "8196973140"
"8909539 CANADA INC" "847 9TH AVE" "LAVAL" " " "H7R 4M1" "5148316144"
"INSTAREM CANADA CORPORATION" "552A CLARKE ROAD, SUITE 299" "COQUITLAM" " " "V3J 0A3" "7324926908"
"REMITLY CANADA INC." "250 HOWE STREET, 20TH FLOOR" "VANCOUVER" " " "V6C3R8" "2064340776"
"MANGU E-SOLUTIONS LIMITED" "206- 822 KINGSMERE BLVD" "SASKATOON" " " "S7J4J5" "6393174655"
"9345094 CANADA INC" "UNIT 421, 16 YONGE STREET" "TORONTO" " " "M5E 2A1" "8002839252"
"PEMPO INC." "100 WESTERN BATTERY ROAD, SUITE 2005" "TORONTO" " " "M6K 3S2" "6464700054"
"YONGE & FINCH CURRENCY EXCHANGE INC." "5600 YONGE ST." "NORTH YORK" " " "M2N 5S2" "6477803744"
" " "11306 109A AVE" "EDMONTON" " " "T5H1G8" "7809049885"
"GEMINI CANEX, ULC" "99 WYSE ROAD, SUITE 600" "DARTMOUTH" " " "B2A 4S5" "4168695265"
"MIDPOINT CANADA LTD." "SUITE 3680 ■ 130 KING STREET WEST - PO BOX 99" "TORONTO" " " "M5X 1B1" "4162149910"
"2467885 ONTARIO LTD." "UNIT 9-35 VAN KIRK DRIVE" "BRAMPTON" " " "L7A 1A5" "4165296014"
"EAST ASSETS PLC" "CPL-110 VIGLEN HOUSE BUSINESS CENTRE, ALPERTON LANE" "LONDON" " " "HA0 1HD" "441205460411"
"OKLINK TECHNOLOGY INC." "700 - 401 W. GEORGIA ST." "VANCOUVER" " " "V6B5A1" "6049099305"
"2261218 ONTARIO INC." "235 ROUGE RIVER DRIVE" "TORONTO" " " "M1B 6H2" "6477070114"
"1941018 ONTARIO INC" "3030 DON MILLS ROAD, UNIT 1A" "NORTH YORK" " " "M2J 3C1" "6477856646"
"TRANSFERWISE CANADA INC." "99 BANK ST., SUITE 1420" "OTTAWA" " " "K1P1H4" "18889083833"
"DMS INC." "164 ALBANY DRIVE" "EDMONTON" " " "T6V 0J1" "7809323124"
"IVORY TERRACOTTA INC." "1974 - 246 STEWART GREEN SW" "CALGARY" " " "T3H3C8" "4037144153"
"CHORAS CORP." "4789 YONGE ST. SUITE #1101" "TORONTO" " " "M2N0C8" "6476607955"
"IRATECH FINANCIAL GROUP INC." "211-840 SPRINGLAND DR." "OTTAWA" " " "K1V 6L6" "6134009844"
"MY EMINT INC." "228 SORENTO ST" "OTTAWA" " " "K2J 0B5" "6138649537"
"9380779 CANADA INC." "5977 DIXIE ROAD, UNIT #2" "MISSISSAUGA" " " "L4W 1E8" "5145695330"
"TRANSFERT DE FONDS COLOW-SO INC." "1242 RUE STANLEY, BUREAU 206" "MONTREAL" " " "H3B2S7" "5146490934"
" " "105A - 1729 BANK ST." "OTTAWA" " " "K1V 7Z5" "6132406890"
"SILVERBIRD SOLUTIONS" "93 BEACH GROVE ROAD" "CHARLOTTETOWN" " " "C1E 1J3" "4388373273"
"LORNESTAR INC." "250 YONGE STREET, SUITE 2201" "TORONTO" " " "M5B2L7" "4168481040"
" " "50- 15 PEBBLE BYWAY" "TORONTO" " " "M5H3J5" "6478929070"
"DISCOVER FINANCIAL SERVICES (CANADA), INC." "2500 LAKE COOK RD" "RIVERWOODS" " " "60015" "4168633290"
"VANGOLD TRADING INC." "18 - 1161, THE HIGH STREET" "COQUITLAM" " " "V3B7W3" "6049453188"
"FXTRADEPAL CURRENCY EXCHANGE INC." "#1601  39 SIXTH STREET" "NEW WESTMINSTER" " " "V3L 0B3" "6044016012"
"8761159 CANADA CORPORATION" "5799 YONGE STREET" "TORONTO" " " "M2M3V3" "4163004946"
"ROGAAL EXCHANGE INC." "2093 WESTON ROAD" "TORONTO" " " "M9N 1X7" "4167072902"
"THE BEST DEAL FOR YOU INC." "103-920 36 ST NE" "CALGARY" " " "T2A 6L8" "4039267975"
"SAFIR CURRENCY EXCHANGE CORP." "211-3030 LINCOLN AVENUE" "COQUITLAM" " " "V3B6B4" "6047811781"
"NGUYENSAIGON" "114 PARK ST NORTH" "HAMILTON" " " "L8R 2N1" "9055282680"
"M-EXPRESS TRADING GROUP LTD." "213-4800 NO.3 ROAD" "RICHMOND" " " "V6X 2A7" "6047570199"
"KISHCO INC." "6121 YONGE ST." "TORONTO" " " "M2M 3W2" "6479716744"
"OKANAGAN FOREX LTD." "5441 SNOWBRUSH ST" "OLIVER" " " "V0H 1T9" "2504983385"
"GLOBAL UNITED CURRENCY EXCHANGE LTD." "1010 - 1030 WEST GEORGIA STREET" "VANCOUVER" " " "V6E 2Y3" "6046889337"
"SILVER INTERNATIONAL INVESTMENT LTD." "NORTH TOWER UNIT 303 - 5811 COONEY ROAD" "RICHMOND" " " "V6X 3M1" "6047619749"
" " "202-8185 YONGE ST" "THORNHILL" " " "L3T2C6" "6472968635"
"MARKHAM CENTRE FINANCIAL SERVICES INC" "20 GIBSON DRIVE, UNIT 201" "MARKHAM" " " "L3R0M7" "9059408887"
"2293262 ONTARIO INC." "5425 YONGE ST" "NORTH YORK" " " "M2N 5R6" "6478892213"
"A&S MONEYDAY EXCHANGE INC." "2396 HEATHER ST." "VANCOUVER" " " "V5Z 4R6" "6046184885"
"RONET CURRENT FINANCIAL GROUP INC." "2420 RUSSET PLACE" "WEST VANCOUVER" " " "V7V3B6" "6047195979"
"KEEN CURRENCY EXCHANGE INC." "24-22411 124 AVE" "MAPLE RIDGE" " " "V2X 0H4" "7788402541"
"CAN-AM BULLION INC." "3234 DOUGALL AVE" "WINDSOR" " " "N9E1S6" "5199196404"
"BLOOMTALENT SERVICES INC." "410 AV LAFLEUR SUITE 61" "LASALLE" " " "H8R 3H6" "5143661515"
"UGO MOBILE SOLUTIONS L.P." "33 BLOOR ST EAST SUITE 700" "TORONTO" " " "M4W 3H1" "4167770770"
"DING SHANG INTERNATIONAL TRADING LTD." "5740 MINORU BLVB" "RICHMOND" " " "V6X 2A9" "7789608989"
"9329-6291 QUÉBEC INC." "2116 RUE GUY" "MONTREAL" " " "H3H 2M8" "5149994946"
" " "1403-83 REDPATH AVE" "TORONTO" " " "M4S 0A2" "6479361823"
"I.M.T. CANADA INC." "120-6500 RUE TRANSCANADIENNE" "MONTREAL" " " "H4T 1X4" "5144001789"
"PACIFIC YING ZHEN LTD." "138-7900 WESTMINSTER HWY" "RICHMOND" " " "V6X1A5" "6049987787"
"JC MONEY SERVICE INTERNATIONAL INC." "89 ESTATE GARDEN DR." "RICHMOND HILL" " " "L4E 3V6" "4165547728"
"UK WORLD WIDE TELECOM INC." "1948 TOWNE CENTER BLVD" "EDMONTON" " " "T6R 2W3" "4164772888"
"1945235 ONTARIO INC." "334 SPADINA AVE" "TORONTO" " " "M5T 2G2" "4168501800"
"ALEXANDER INTERNATIONAL LTD." "4307 VILLAGE CENTRE CRT" "MISSISSAUGA" " " "L4Z1S2" "19052760707"
"HIFX CANADA INC." "80 RICHMOND STE 1200" "TORONTO" " " "M5H 2A4" "6479299196"
"MONSTER MONEY INC." "2-450 YATES RD." "KELOWNA" " " "V1V 1R8" "2507189090"
"2495525 ONTARIO INC." "6726 GOLDEN HILLS WAY" "MISSISSAUGA" " " "L5W 1P1" "4163581490"
"2495289 ONTARIO INC" "UNIT 23B-7378 YONGE ST" "THORNHILL" " " "L4J8J1" "9055978159"
"EAGLE MONETARY SERVICES INC." "4-2677 EGLINTON AVE E" "SCARBOROUGH" " " "M1K 2S2" "6478601892"
"TAX TAG INC." "321 ROGERS RD" "YORK" " " "M6E 1R5" "4166526100"
"XAPCASH TECHNOLOGIES INC." "2900-550 BURRARD ST" "VANCOUVER" " " "V6C 0A3" "7787108319"
"9244140 CANADA INC." "15 RUE MONGRAIN" "MERCIER" " " "J6R2R2" "5148007322"
"GV MONEY TRANSFER INC." "144 KENNEDY ROAD SOUTH UNIT 16" "BRAMPTON" " " "L6W 3G4" "4168395601"
"NAIRAEX TRADING LTD." "402 111 AMBLESIDE DRIVE SW" "EDMONTON" " " "T6W 0J4" "7806462260"
" " "8048 BOULEVARD ST-MICHEL" "MONTRÉAL" " " "H1Z 3E1" "5147257874"
"EMANT GLOBAL SOLUTIONS INC." "68 RYDER CRES" "AJAX" " " "L1Z 1Y1" "4162747404"
"IMPORTRANSACT CAPITAL INC." "118-5951 NO.3 ROAD" "RICHMOND" " " "V6X 2E3" "7789997521"
"8569541 CANADA INC." "121 VICTORIA AVE S" "HAMILTON" " " "L8N2S9" "2897884071"
"AFRA MONEY SERVICES LTD." "88-935 MARINE DRIVE" "NORTH VANCOUVER" " " "V7P1S3" "6047700447"
"LAMAR ÉCHANGE INC." "4377 RUE RICHARD" "PIERREFONDS" " " "H9H2R4" "5145163318"
"2497743 ONTARIO LIMITED" "321 ROGERS RD" "TORONTO" " " "M6E 1R5" "4166526100"
"REMITWARE PAYMENTS CANADA INC." "2900-550 BURRARD STREET" "VANCOUVER" " " "V6C0A3" "6508439192"
"C&C MONEY EXCHANGE INC." "8339 KENNEDY RD SUITE 2305" "UNIONVILLE" " " "L3R 5T5" "6472155168"
"BITT CANADA INC." "515 LEGGET DRIVE, SUITE 800" "OTTAWA" " " "K2A2B6" "2462562233"
"ABONDANCE PROSPÉRITÉ INC." "10 RUE NOTRE DAME EST #220" "MONTREAL" " " "H2Y 1B7" "5148048872"
"MOBILE EXCHANGE, INC." "279 C STREET" "BLAINE" " " "98230" "3603322223"
"9334-0271 QUÉBEC INC." "7176 RUE ST-HUBERT" "MONTRÉAL" " " "H2R2N1" "5142745779"
"S N S MART LTD." "105A-10252 CITY PKY" "SURREY" " " "V3T 4C2" "6047234812"
" " "920-742 KINGSMERE CRESCENT SW" "CALGARY" " " "T2V 2H8" "4034014592"
" " "2 BREWER CRT" "HALIFAX" " " "B3N 0B9" "9024027657"
" " "40 OXFORD ST 1501" "HAMILTON" " " "L8R 2X2" "2896897183"
"2502179 ONTARIO INC." "200 YORKLAND BLVD, SUITE 760" "TORONTO" " " "M2J5C1" "6472863520"
"BEAM ENTERPRISE" "1609 WARREN AVENUE" "WEYBURN" " " "S4H0M3" "6047812120"
"PLUSPAY LIMITED" "SUITE 218-3555 DON MILLS RD" "NORTH YORK" " " "M2H3N3" "6478716998"
"IGOPAY SOLUTIONS LTD." "312 - 667 WATT BLVD SW" "EDMONTON" " " "T6X 0Y2" "7806802111"
"A&N GLOBAL FINANCIAL SERVICES INC." "999 WEST BROADWAY STREET, UNIT 720" "VANCOUVER" " " "V5Z1K5" "6047269159"
"FAST MONEY TRANSFER" "101-60 BOMPAS ST (P.O BOX 1328)" "INUVIK" " " "X0E0T0" "8676202009"
"CLEARBANK SOLUTIONS INC." "40 NESBITT DR." "TORONTO" " " "M4W2G3" "4166175300"
"BANDERAS PROPERTY WORLDWIDE LLC" "5115 HOGAN COURT" "FORT COLLINS" " " "80528" "9702172106"
"CASHMANIA INC." "3232 STEELES AVE WEST UNIT 13" "VAUGHAN" " " "L4K4C8" "4162305980"
"SDPAYMENTS CANADA INC." "295 WARNER CRES." "NEWMARKET" " " "L3X2G6" "6477041205"
"GROUPE GOMBOE INC" "29 MEUNIER" "SAINT-CONSTANT" " " "J5A1R3" "5145725148"
"AZARAN MONEY EXCHANGE INC." "29 ESQUIRE LANE" "HALIFAX" " " "B4A0K1" "9022105099"
"KOLACHI MONEY EXCHANGE INC." "2727 DOMINION BLVD" "WINDSOR" " " "N9E2M7" "5199626945"
"WADI ALRAFIDAIN MONEY SERVICES INC." "6669 NAVIN CRESCENT" "LONDON" " " "N6P0B7" "5197018299"
"MONEYTANGLE INC." "118 - 2727 28TH AVENUE SOUTH EAST" "CALGARY" " " "T2B0L4" "4039260375"
"PESA PAGE LTD" "1275 WEST 6TH AVENUE" "VANCOUVER" " " "V6H1A6" "6046761474"
"DESI TRADING INC" "#3-4535 EBENEZER RD" "BRAMPTON" " " "L6P2P7" "6479999090"
"7950667 CANADA CORPORATION" "13-235 FORUM DRIVE" "MISSISSAUGA" " " "L4Z3S2" "6479205697"
"786 CURRENCY EXCHANGE INC." "5875 FALLS AVENUE" "NIAGARA FALLS" " " "L2G3K7" "9052280513"
"TRANSKUDI CORP." "2 JOSHUA AVENUE" "TORONTO" " " "M9W4T6" "4168075169"
" " "908 MAISONNEUVE EAST" "MONTREAL" " " "H2L1Z1" "5145685599"
"CASHCO PDL INC." "#325, 8170 50 ST." "EDMONTON" " " "T6B1E6" "7804241080"
"SATOSHI PORTAL INC." "3489 SAINT-LAURENT" "MONTREAL" " " "H2X2T6" "4388250307"
" " "1425 BOULEVARD SAINT-LAURENT" "MONTREAL" " " "H2X2S8" "5146611959"
"CK FINTECH CORP." "PO BOX 10127, #1552 - 701 WEST GEORGIA STREET" "VANCOUVER" " " "V7Y1C6" "6046391285"
"SAFE TECHNOLOGY MEASUREMENTS" "103-1900 MAIN ST. W." "HAMILTON" " " "L8S4R8" "2894899482"
"9228-2177 QUÉBEC INC." "391 SHERBROOKE O" "MONTRÉAL" " " "H3A1B5" "6136684313"
" " "64 FORSTER STREET.   UNIT #37" "ST.CATHARINES" " " "L2N6T5" "9055183450"
" " "713-30 THUNDER GROVE" "TORONTO" " " "M1V4A3" "6472966172"
"JENTAZ MONEY EXPRESS LTD" "22-10630 105 STREET" "EDMONTON" " " "T5H2W9" "7806688096"
"HUANYU INTERNATIONAL CONSULTING INC" "5740 CAMBIE ST UNIT 356" "VANCOUVER" " " "V5Z3A6" "7788726611"
"IFX CANADA LTD." "1417 THISTLEDOWN ROAD" "OAKVILLE" " " "L6M1Y4" "9053307626"
"KRIMAR TECHNOLOGY CORPORATION, INC." "20 OAKHILL DRIVE" "LOWER SACKVILLE" " " "B4C3Z7" "18888656516"
"FERDOSI GROUP INC" "55 ELLSWORTH AVE" "RICHMOND HILL" " " "L4C9N8" "4167003504"
"MIFINITY PAYMENTS LLC" "14819 SE 82ND DRIVE" "CLACKAMAS" " " "97015" "5035139900"
"D1 FINANCIAL SERVICES INC" "21-300 STEELCASE RD W" "MARKHAM" " " "L3R2W2" "4165717778"
" " "211-2417 HOLLY LANE" "OTTAWA" " " "K1V 7P2" "6138520196"
"TRAVELERSBOX SOLUTIONS CANADA INC." "3111 CONVAIR DRIVE" "TORONTO" " " "L5P1B2" "14168634670"
"VOWPAY LTD." "116 ALBERT ST. SUITE 300" "OTTAWA" " " "K1P5G3" "6132868150"
"FFFX INC" "224 SYLVESTER ROAD" "WESTVILLE" " " "B0K2A0" "19026955556"
"1875752 ALBERTA LTD." "122 HIDDEN CREEK ROAD NW" "CALGARY" " " "T3A6L6" "4033994582"
"RMONEY FINANCIAL INC." "3209-1239 W.GEORGIA ST." "VANCOUVER" " " "V6E4R8" "6045185256"
"VANOJI FINANCIAL SERVICES INC." "80 CRESTRIDGE VIEW SW" "CALGARY" " " "T3B1G8" "4039037839"
"KAIZEN ENTERPRISE LTD." "88-935 MARINE DRIVE" "NORTH VANCOUVER" " " "V7P1S3" "6047700447"
"RICHARDSON INTERNATIONAL CURRENCY EXCHANGE INC." "SUITE 200, 144 FRONT ST WEST" "TORONTO" " " "M5J2L7" "6477258205"
"HUITONG GLOBAL EXCHANGE INC." "30 NAKINA WAY" "MARKHAM" " " "L3R5Y7" "6475303972"
"MANNING CAPITAL FOREIGN EXCHANGE INC." "1904, 683 10 ST SW" "CALGARY" " " "T2P5G3" "5873334070"
"AL-PATRA CURRENCY EXCHANGE LTD." "6-3085 HURRONTARIO ST." "MISSISSAUGA" " " "L5A4E4" "9052327872"
"SNEL TELECOMMUNICATIONS" "20-2969 PRESTON AVENUE SOUTH" "SASKATOON" " " "S7J2G8" "3067158190"
"MUKALLA GROUP LTD." "303-10616 84TH AVE" "EDMONTON" " " "T6E2H6" "7802463656"
"ESADO FINANCIAL SERVICES INC." "724 MASSIMO CRESCENT" "WINDSOR" " " "N9G3C7" "5199666979"
"MIFINITY UK LIMITED" "24 SCHOOL ROAD, NEWTOWNBREDA" "BELFAST" " " "BT8 6BT" "00442895870100"
"ACCEPTLOCAL ONLINE LTD." "1112 HILLSIDE RD." "WEST VANCOUVER" " " "V7S2G4" "7785529255"
"A.K. TRADING CORPORATION" "19 BISSELL DR" "BRAMPTON" " " "L7A3K1" "4164711263"
"F & F INTERNATIONAL CORPORATION" "6 JACINTA CRT" "RICHMOND HILL" " " "L4E3J1" "6477705664"
"7167709 CANADA INC" "5056 CHEMIN DE LA CÔTE DES NEIGES, SUITE 204" "MONTREAL" " " "H3V1G6" "5142319039"
"PEARL OF THE ORIENT MONEY REMITTANCE COMPANY INC" "103-2500, 53RD AVENUE" "VERNON" " " "V1T9V2" "2364260335"
" " "39 HARRINGTON DR." "ST. JOHNS" " " "A1E5Y1" "7097538790"
"ÉCONO-CHANGE INC." "1438, RUE STE-CATHERINE O." "MONTREAL" " " "H3G1R3" "5146626575"
"AVL FINANCIAL CONSULTING AND INVESTMENT INC." "800 STEELES AVE EAST UNIT B10237" "THORNHILL" " " "L4J7L2" "6476933050"
"WORLDSENSE ENTERPRISES LTD." "58 WEST 62ND AVENUE" "VANCOUVER" " " "V5X2E1" "7783228395"
"PAGAMUS INC." "1407 - 1115 SHERBROOKE RD W" "MONTREAL" " " "H3A1H3" "7038194949"
"7995962 CANADA INC. / F.S. CONNECTIONS" "1 YONGE STREET, SUITE 1801" "TORONTO" " " "M5E1W7" "5142319039"
"WESTERN UNION BUSINESS SOLUTIONS (USA), LLC" "12500 EAST BELFORD AVE M12K2" "ENGLEWOOD" " " "80112" "7203321480"
"CUSTOM HOUSE FINANCIAL (UK) LIMITED" "12500 EAST BELFORD AVE M12K2" "ENGLEWOOD" " " "80112" "7203321480"
"BAYTION WHOLESALE INC." "1005 - 3601 HIGHWAY 7 E" "MARKHAM" " " "L3R0M3" "6473308266"
"9329-8859 QUEBEC INC." "740 BOUL DE LA COTE VERTU UNIT 182" "VILLE SAINT LAURENTS" " " "H4L5C8" "5148067603"
"IEXCHANGE.CA.ENTERPRISES LTD." "7800 EPERSON ROAD" "RICHMOND" " " "V7C2K6" "6047168308"
"E-REMIT GLOBAL CORPORATION" "12-3620-29TH STREET NE" "CALGARY" " " "T1Y5Z8" "4032762221"
"93275196 QUEBEC INC." "1455 PEEL STREET COURS MONT-ROYAL SUITE 147" "MONTREAL" " " "H3A1T5" "5148455544"
"MQ CAPITAL AND INVESTMENT LIMITED" "101-603 NOTTINGHAM AVENUE" "WINNIPEG" " " "R2K2C4" "2046981004"
"SAPPHIRE INVESTMENTS INC." "14818 THRIFT AVE." "WHITE ROCK" " " "V4B2J7" "6046448607"
" " "208-19 ST MICHAEL ROAD" "WINNIPEG" " " "R2M2K4" "2049143578"
"VANGEAD INTERMEDIARY CO. LTD." "1005-4500 KINGSWAY" "BURNABY" " " "V5H2A9" "7789866118"
"TRUTRANSFER LIMITED" "47 COLBORNE STREET, SUITE 301" "TORONTO" " " "M5E1P8" "6479805723"
"VANA FRICA IMPORT & EXPORT INC." "UNIT B 1514 14 ST SW" "CALGARY" " " "T3C1C9" "4039197119"
"QUBIC FOREIGN EXCHANGE INC" "936 TUSCANT DRIVE NW" "CALGARY" " " "T3L2T5" "4036174882"
"AL- FALAH EXCHANGE INC." "1325 EGLINTON AVE E. UNIT 224" "MISSISSAUGA" " " "L4W4L9" "9052322625"
"AIM SERVICES INC." "5799 YONGE ST." "TORONTO" " " "M2M3V3" "4162251515"
"AUROTEX INC" "1470 CENTRE STREET UNIT 3" "THORNHILL" " " "L4J3N1" "6473004620"
" " "74 NOLANHURST RISE NW" "CALGARY" " " "T3R0Z5" "4035547654"
" " "260 CLAREMONT STREET" "TORONTO" " " "M6J2N3" "6479092928"
" " "103 OAKHAVEN PL" "ANCASTER" " " "L9K0B6" "4036608069"
" " "730 YONGE STREET SUITE 209" "TORONTO" " " "M4Y2B7" "4164195977"
"2281727 ONTARIO INC" "2-9185 TORBRAM ROAD" "BRAMPTON" " " "L6S3L2" "6476185808"
"2320527 ONTARIO INC." "29 - 7205 GOREWAY DRIVE" "MISSISSAUGA" " " "L4T1T5" "6476185808"
"COHORT SOLUTIONS (CANADA) LIMITED" "29 LOWTHER AVE" "TORONTO" " " "M5R1C6" "0438880121"
"GENERAL DAY TRADING CORP." "#335, 2885 BAYVIEW AVE." "TORONTO" " " "M2K0A3" "4168265151"
"ALLBRIGHT FINANCIAL LTD." "202-7457 MOFFATT RD" "RICHMOND" " " "V6Y1X9" "6045187341"
"WINDEALS" "5020 RUE LA DURANTAYE" "MONTREAL" " " "H1R1Y7" "6132909131"
"KHITOMER CONSULTANCY LIMITED" "2680 MATHESON BLVD E" "MISSISSAUGA" " " "L4W0A5" "6479273305"
"CANPAK MONEY LINK INC." "315-7 WESTWINDS CRES NE" "CALGARY" " " "T3J5H2" "4032930200"
" " "4875 DUFFERIN, APT #506" "MONTREAL" " " "H3X2Z2" "5145839110"
" " "123 QUEEN STREET WEST, LOWER PATHWAY" "TORONTO" " " "M4H2M9" "4168090968"
"AVIDXCHANGE, INC." "1111 METROPOLITAN AVENUE, SUITE 650" "CHARLOTTE" " " "28204" "7048085584"
"SAWAPAY LP" "23 LESMILL ROAD, SUITE 200" "TORONTO" " " "M3B3P6" "4168871877"
"NETCENTS TECHNOLOGY INC." "505 BURRARD STREET, SUITE 880, BOX 92" "VANCOUVER" " " "V7X1M4" "6046339967"
"E-DEBIT INTERNATIONAL INC." "#12-3620-29TH STREET NE" "CALGARY" " " "T1Y5Z8" "4034611461"
" " "414 - 1884 DAVENPORT ROAD" "TORONTO" " " "M6N4Y2" "6475744550"
"NEWYORK FINANCIAL TRADING INC." "7368 YONGE ST., SUITE 8A" "THORNHILL" " " "L4J8H9" "9055978787"
"ZOOMPASS INC." "SUITE 201 - 107 ATLANTIC AVE" "TORONTO" " " "M6K1Y2" "4167678920"
"CASH FOR US INC" "UNITÉ 204- 1604 RUE MICHAEL" "OTTAWA" " " "K1B3T7" "6134226860"
"2374460 ONTARIO INC" "6 TOLLGATE STREET" "BRAMPTON" " " "L6Z0J1" "4168297555"
"DELHOUSIE INC." "44 EVANSGLEN CLOSE NW" "CALGARY" " " "T3P0P1" "4036171033"
"1071207 B.C.LTD." "10166  247B STREET" "MAPLE RIDGE" " " "V2W0H1" "7782395868"
"GLOBAL MONEY XCHANGE INC." "777 HORNBY STREET - 6TH FLOOR" "VANCOUVER" " " "V6Z2H7" "6047252593"
"S.K.A.B METAL GROUP CORPORATION" "7181 YONGE ST. UNIT 150" "THORNHILL" " " "L3T0C7" "4167041521"
"PAYKAP INTERNATIONAL INC." "1847 SUNLAND DRIVE" "OTTAWA" " " "K4A3S9" "6134043467"
"BENGAL DELTA MONEY CHANGER INC" "58 - 21 SANFORD AVE. NORTH" "HAMILTON" " " "L8L8G5" "2899332161"
" " "2955 FLEURY EAST" "MONTREAL" " " "H2B1M3" "5143897862"
"HONG FEY FINANCIAL INTERNATIONAL LTD." "6029 STARFIELD CRESENT" "MISSISSAUGA" " " "L5N1X2" "4163197648"
"EASY PAY INC" "40 PANORAMA HILLS PLACE NW" "CALGARY" " " "T3K4N4" "4036149869"
"HILTON GLOBAL INC." "3 WILDROSE CRES" "THORNHILL" " " "L3T1N6" "4168355575"
"REMITSTAR INC." "201 - 65 SPEERS RD" "OAKVILLE" " " "L6K0J1" "6474611986"
"ROYAL GOLDEN TIGER INC." "6064 UNIT A YONGE STREET" "TORONTO" " " "M2M3W6" "6473094321"
"MONI TECH INC." "401 BAY ST 16TH FLOOR" "TORONTO" " " "M5H2Y4" "6476404269"
" " "506-8 MAISON PARC CT" "THORNHILL" " " "L4J9K5" "4169398272"
"9902929 CANADA INC." "7181 YONGE STREET, UNIT 234" "MARKHAM" " " "L3T0C7" "6475454540"
"1442167 ONTARIO INC" "7TH FLOOR - 55 KING ST W" "KITCHENER" " " "N2G 4W1" "6478921598"
"CANADIAN TALENT RESOURCES HOLDING INC." "5295A YONGE STREET" "TORONTO" " " "M2N5R3" "4166661614"
"PRONTO MONEY TRANSFER" "111 N. SEPULVEDA BLVD. #340" "MANHATTAN BEACH" " " "90266" "8777668825"
"2336220 ONTARIO INC." "44 DUNFIELD AVE APT 1206" "TORONTO" " " "M4S2H2" "16477079602"
"KHAIRA FOREX LTD." "#116 10289 133 STREET" "SURREY" " " "V3T0B1" "6048125000"
"BEST FUTURES TRADING INC." "13717 72 AVENUE" "SURREY" " " "V3W2P2" "6048087897"
"1993974 ALBERTA LTD" "10140 113 ST NW UNIT 1005" "EDMONTON" " " "T5K2H6" "5877783020"
" " "4625 TUTOR COURT, SUITE 737" "REGINA" " " "S4W0E6" "3065151868"
" " "232-10202 149TH STREET" "SURREY" " " "V3R3Z8" "6047002155"
"AFRICA TRANSFERS LTD." "3579 TURNER ST" "VANCOUVER" " " "V5K2J1" "17789381538"
"CASH FAST INC." "2105 MIDLAND AVE. UNIT 4" "TORONTO" " " "M1P3E3" "6478959276"
" " "612 BAIRDMORE BLVD" "WINNIPEG" " " "R3T5T7" "2042949276"
"OMID MONEY SERVICES CORPORATION" "565 MARKHAM RD,SCARBOROUGH" "SCARBOROUGH" " " "M1H2A3" "6478830297"
"1093940 B.C. LTD." "215-10151 NO. 3 ROAD" "RICHMOND" " " "V7A4R6" "2263389123"
" " "439 NAIRN AVENUE" "WINNIPEG" " " "R2L0X1" "2042917243"
"MULTIMONETA FINANCIAL SERVICES LIMITED" "36 KINGS STREET EAST  4TH FLOOR" "TORONTO" " " "M5C1E5" "6479306989"
"SUNRATE USA INC." "ROOM 610, TONG SHENG BUILDING, 458 FUSHAN ROAD, PUDONG NEW DISTRICT" "SHANGHAI" " " "200122" "8602150762388"
"YAO FOREIGN EXCHANGE CORPORATION" "38 BRAESIDE SQUARE" "MARKHAM" " " "L3R0A4" "4165436526"
"ANQUAN PAYMENT SERVICES CORP." "1266 DEVON RD" "OAKVILLE" " " "L6J2L8" "2899812036"
"ARZICA FINTECH AND ANALYTICS LTD." "SUITE 404 999 CANADA PLACE" "VANCOUVER" " " "V6C3E2" "4253015238"
"KUBER FOREX INC." "202-8525 MCCOWAN RD" "MARKHAM" " " "L3P5E5" "3657775744"
"UNITED MONEY EXCHANGE INC." "586 CONCESSION STREET" "HAMILTON" " " "L8V1B1" "6479379648"
"EXPRESS FOREX INC." "215 VICTORIA ST., SUITE 400" "TORONTO" " " "M5B1T9" "4163664000"
"AMANCO FINANCIAL SERVICES CORPORATION" "605 LISA COURT" "WINDSOR" " " "N9G2N1" "5198006055"
"NORTHERN BULLION LTD." "220-1328 MARINASIDE CRES" "VANCOUVER" " " "V6Z3B3" "7782427000"
